month,day,stone_name,color,meaning,source_note
1,1,ホワイトサファイア,,智恵・自信・純粋,8740.jp
1,1,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
1,1,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,2,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
1,2,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
1,2,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,3,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
1,3,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
1,3,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,4,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
1,4,ブラックダイヤモンド,,征服・自信・革新・超越,8740.jp
1,4,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,5,フローライト（レッド）,,平和・復活・洞察力,8740.jp
1,5,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
1,5,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,6,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
1,6,アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
1,6,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,7,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
1,7,スターサファイア,,誠実・叡智・希望,8740.jp
1,7,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,8,アメシスト,,高貴、誠実、心の平和、愛情,8740.jp
1,8,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
1,8,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,9,ブラックダイヤモンド,,征服・自信・革新・超越,8740.jp
1,9,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
1,9,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,10,ロンドンブルートパーズ,,知性・希望・友情・誠実,8740.jp
1,10,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
1,10,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,11,アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
1,11,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
1,11,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,12,オパール,,希望・幸運・忍耐,8740.jp
1,12,ホワイトサファイア,,智恵・自信・純粋,8740.jp
1,12,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,13,スターサファイア,,誠実・叡智・希望,8740.jp
1,13,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
1,13,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,14,クリソベリルキャッツアイ,,驚嘆,8740.jp
1,14,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
1,14,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,15,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
1,15,ピンクサファイア,,恋愛成就・成功・誠実・明晰・慈愛,8740.jp
1,15,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,16,バイカラートルマリン,,平穏・調和・自信,8740.jp
1,16,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
1,16,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,17,血赤珊瑚,,魔除け・長寿・安産,8740.jp
1,17,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
1,17,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,18,ムーンストーン,,健康・幸運・愛の予感,8740.jp
1,18,オレンジダイヤモンド,,調和・安らぎ,8740.jp
1,18,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,19,ホワイトトパーズ,,知恵・信頼・機知・潔白・未来への希望,8740.jp
1,19,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
1,19,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,20,レッドスピネル,,努力・発展・自信,8740.jp
1,20,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
1,20,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,21,シーブルーカルセドニー,,共有・博愛・調和,8740.jp
1,21,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
1,21,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,22,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
1,22,エメラルド,,幸運・幸福・愛・健康・希望,8740.jp
1,22,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,23,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
1,23,グリーンサファイア,,知恵・平穏・慈愛・誠実・高潔・徳望,8740.jp
1,23,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,24,エメラルド,,幸運・幸福・愛・健康・希望,8740.jp
1,24,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
1,24,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,25,サファイア,,誠実・徳望・成功・慈愛,8740.jp
1,25,アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
1,25,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,26,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
1,26,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
1,26,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,27,オニキス,,魔除け・成功・幸福,8740.jp
1,27,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
1,27,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,28,アンバー,,長寿・繁栄・包容,8740.jp
1,28,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
1,28,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,29,白蝶真珠,,健康・長寿・無垢,8740.jp
1,29,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
1,29,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,30,ブラックオパール,,自信・幸運・カリスマ,8740.jp
1,30,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
1,30,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
1,31,ラリマー,,平和・愛・変化,8740.jp
1,31,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
1,31,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,1,カラーチェンジガーネット,,繁栄・友愛,8740.jp
2,1,アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
2,1,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,2,アメトリン,,調和・安定・達成,8740.jp
2,2,スターサファイア,,誠実・叡智・希望,8740.jp
2,2,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,3,ピンクコーラル,,幸運・成功・愛情,8740.jp
2,3,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
2,3,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,4,レインボームーンストーン,,健康・幸運・恋の予感,8740.jp
2,4,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
2,4,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,5,ルチルクォーツ,,金運・直感・幸福・情熱,8740.jp
2,5,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
2,5,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,6,ホワイトジルコン,,生命力・永遠・平和,8740.jp
2,6,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
2,6,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,7,ガーネット,,真実・友愛・忠実・繁栄,8740.jp
2,7,ホワイトサファイア,,智恵・自信・純粋,8740.jp
2,7,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,8,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
2,8,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
2,8,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,9,イエロージルコン,,生命力・成功・富・安産,8740.jp
2,9,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
2,9,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,10,グリーンサファイア,,知恵・平穏・慈愛・誠実・高潔・徳望,8740.jp
2,10,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
2,10,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,11,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
2,11,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
2,11,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,12,パープルトルマリン,,直感・創造力・冷静,8740.jp
2,12,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
2,12,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,13,ジェット,,魔除け・浄化・忘却,8740.jp
2,13,オレンジダイヤモンド,,調和・安らぎ,8740.jp
2,13,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,14,黒蝶真珠,,成功・自信・強い意志,8740.jp
2,14,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
2,14,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,15,ボルダーオパール,,幸運・希望,8740.jp
2,15,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
2,15,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,16,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
2,16,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
2,16,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,17,ウォーターメロントルマリン,,希望・潔白・クリエイティビティ,8740.jp
2,17,エメラルド,,幸運・幸福・愛・健康・希望,8740.jp
2,17,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,18,白珊瑚,,健康・純粋・優しさ,8740.jp
2,18,グリーンサファイア,,知恵・平穏・慈愛・誠実・高潔・徳望,8740.jp
2,18,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,19,クオーツ（京都産）,,幸福・純粋・正義・浄化,8740.jp
2,19,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
2,19,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,20,パイロープガーネット,,真実・友愛・勝利,8740.jp
2,20,サファイア,,誠実・徳望・成功・慈愛,8740.jp
2,20,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,21,モルガナイト,,優美・慈愛・清純・愛情,8740.jp
2,21,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
2,21,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,22,オレンジトルマリン,,活力・健康・新しい出会い,8740.jp
2,22,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
2,22,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,23,シトリン,,繁栄・富・希望・勇気,8740.jp
2,23,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
2,23,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,24,デマントイドガーネット,,勝利・真実・友情・忠実,8740.jp
2,24,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
2,24,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,25,アウイナイト,,高貴・情熱・再生,8740.jp
2,25,ブラックダイヤモンド,,征服・自信・革新・超越,8740.jp
2,25,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,26,パープルフローライト,,魔除け・チャンス・浄化,8740.jp
2,26,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
2,26,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,27,ゴールデンパール,,富・成熟・健康,8740.jp
2,27,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
2,27,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,28,ファイアーオパール,,情熱・創造・恋,8740.jp
2,28,スターサファイア,,誠実・叡智・希望,8740.jp
2,28,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
2,29,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
2,29,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
2,29,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,1,ロードライトガーネット,,繁栄・勝利・不変の愛・友愛,8740.jp
3,1,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
3,1,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,2,ピンクトパーズ,,誠実・友情・潔白・希望,8740.jp
3,2,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
3,2,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,3,オレンジダイヤモンド,,調和・安らぎ,8740.jp
3,3,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
3,3,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,4,インペリアルトパーズ,,友情・希望・直感,8740.jp
3,4,ホワイトサファイア,,智恵・自信・純粋,8740.jp
3,4,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,5,クリソベリル,,才能・富・出発,8740.jp
3,5,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
3,5,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,6,アイオライト,,誠実・徳望・鎮静,8740.jp
3,6,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
3,6,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,7,パープルガーネット,,繁栄・勝利・不変の愛・友愛,8740.jp
3,7,ピンクサファイア,,恋愛成就・成功・誠実・明晰・慈愛,8740.jp
3,7,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,8,ベビーパール,,長寿・純潔・純粋無垢・円満,8740.jp
3,8,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
3,8,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,9,ウォーターオパール,,幸運・生命力・アンチエイジング,8740.jp
3,9,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
3,9,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,10,ミスティックトパーズ,,チャーム・個性・希望,8740.jp
3,10,オレンジダイヤモンド,,調和・安らぎ,8740.jp
3,10,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,11,アルマンディンガーネット,,真実・誠実・友愛・健康,8740.jp
3,11,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
3,11,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,12,ピンクスピネル,,目標達成・好奇心・挑戦,8740.jp
3,12,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
3,12,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,13,スフェーン,,成功・改革・永久不変,8740.jp
3,13,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
3,13,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,14,ツァボライト,,叡智・誠実・影響力,8740.jp
3,14,エメラルド,,幸運・幸福・愛・健康・希望,8740.jp
3,14,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,15,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
3,15,グリーンサファイア,,知恵・平穏・慈愛・誠実・高潔・徳望,8740.jp
3,15,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,16,ラベンダーアメシスト,,平和・愛情・高貴,8740.jp
3,16,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
3,16,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,17,バロックパール,,守護・安産・芸術性,8740.jp
3,17,サファイア,,誠実・徳望・成功・慈愛,8740.jp
3,17,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,18,レインボーフローライト,,ひらめき・知性・安らぎ,8740.jp
3,18,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
3,18,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,19,レッドトルマリン,,希望・愛情・思慮深さ,8740.jp
3,19,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
3,19,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,20,ピンクトルマリン,,愛情・希望・思いやり・・思慮深さ,8740.jp
3,20,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
3,20,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,21,スファレライト,,調和・達成,8740.jp
3,21,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
3,21,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,22,ペリドット,,平和・安心・絆,8740.jp
3,22,ブラックダイヤモンド,,征服・自信・革新・超越,8740.jp
3,22,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,23,ブルージルコン,,安らぎ・夢想・可能性,8740.jp
3,23,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
3,23,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,24,ラベンダーヒスイ,,知恵・平穏・調和,8740.jp
3,24,アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
3,24,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,25,レッドベリル,,気品・幸福・聡明,8740.jp
3,25,スターサファイア,,誠実・叡智・希望,8740.jp
3,25,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,26,ピンクオパール,,真実・友情・希望,8740.jp
3,26,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
3,26,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,27,レモンクォーツ,,健康・幸福・知恵,8740.jp
3,27,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
3,27,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,28,グリーンアパタイト,,絆・つなぐ・成長,8740.jp
3,28,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
3,28,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,29,スペサルティン（マンダリン）ガーネット,,秘めた情熱・活力・絆,8740.jp
3,29,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
3,29,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,30,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
3,30,ホワイトサファイア,,智恵・自信・純粋,8740.jp
3,30,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
3,31,ロードクロサイト,,真実の愛・夢・情熱・思いやり,8740.jp
3,31,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
3,31,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,1,クンツァイト,,可憐・無償の愛・純粋,8740.jp
4,1,オレンジダイヤモンド,,調和・安らぎ,8740.jp
4,1,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,2,グリーントルマリン,,幸福・安らか・健康,8740.jp
4,2,ピンクサファイア,,恋愛成就・成功・誠実・明晰・慈愛,8740.jp
4,2,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,3,アクアマリン,,幸福・聡明・富貴,8740.jp
4,3,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
4,3,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,4,ルベライト,,希望・愛情・思慮深さ,8740.jp
4,4,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
4,4,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,5,ローズクオーツ,,美・愛・優しさ,8740.jp
4,5,オレンジダイヤモンド,,調和・安らぎ,8740.jp
4,5,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,6,ヒスイ（ジェイド）,,幸運・利益・権威,8740.jp
4,6,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
4,6,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,7,コバルトブルーアパタイト,,調和・自信・協調・信頼,8740.jp
4,7,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
4,7,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,8,カーネリアン,,勇気・友情・連帯・喜び・落ち着き,8740.jp
4,8,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
4,8,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,9,グリーンゾイサイト,,神秘・直感・永遠,8740.jp
4,9,エメラルド,,幸運・幸福・愛・健康・希望,8740.jp
4,9,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,10,ターコイズ,,繁栄・成功・強運・旅の安全,8740.jp
4,10,グリーンサファイア,,知恵・平穏・慈愛・誠実・高潔・徳望,8740.jp
4,10,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,11,レッドアゲート（赤瑪瑙）,,生命力・子宝・勇敢・絆,8740.jp
4,11,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
4,11,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,12,マラカイト,,直感・洞察力・健康,8740.jp
4,12,サファイア,,誠実・徳望・成功・慈愛,8740.jp
4,12,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,13,ラピスラズリ,,信頼・誠実・幸運・健康,8740.jp
4,13,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
4,13,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,14,サンタマリアアフリカーナアクアマリン,,旅の安全・生命の源,8740.jp
4,14,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
4,14,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,15,グランディディエライト,,予知・冒険・未来,8740.jp
4,15,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
4,15,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,16,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
4,16,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
4,16,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,17,ブルーカルセドニー,,自信・思いやり・調和,8740.jp
4,17,ブラックダイヤモンド,,征服・自信・革新・超越,8740.jp
4,17,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,18,ピンクサファイア,,恋愛成就・成功・誠実・明晰・慈愛,8740.jp
4,18,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
4,18,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,19,ウォーターメロントルマリン,,希望・潔白・クリエイティビティ,8740.jp
4,19,アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
4,19,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,20,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
4,20,サファイア,,誠実・徳望・成功・慈愛,8740.jp
